timestamp,temperature,humidity,wind_speed,rainfall,heatwave,condition,load_national,load_sldc_delhi,load_sldc_chennai,load_northern,load_southern,load_western,load_eastern
2023-01-10T03:00:00Z,9.7,68.8,3.5,0.0,0,Partly Cloudy,60763,2552,1944,16406,12153,15191,7292
2023-01-10T04:00:00Z,12.8,63.4,2.9,0.0,0,Partly Cloudy,64618,2714,2068,17447,12924,16154,7754
2023-01-10T05:00:00Z,8.8,77.3,4.2,0.0,0,Partly Cloudy,69341,2912,2219,18722,13868,17335,8321
2023-01-10T06:00:00Z,7.7,74.2,4.5,0.0,0,Partly Cloudy,78732,3307,2519,21258,15746,19683,9448
2023-01-10T07:00:00Z,7.8,74.4,5.2,0.0,0,Partly Cloudy,88627,3722,2836,23929,17725,22157,10635
2023-01-10T08:00:00Z,5.8,70.3,4.9,0.0,0,Partly Cloudy,97304,4087,3114,26272,19461,24326,11676
2023-01-10T09:00:00Z,6.8,67.1,3.5,0.0,0,Partly Cloudy,110255,4631,3528,29769,22051,27564,13231
2023-01-10T10:00:00Z,7.1,69.2,1.9,0.0,0,Partly Cloudy,119341,5012,3819,32222,23868,29835,14321
2023-01-10T11:00:00Z,8.7,79.0,3.1,0.0,0,Partly Cloudy,127059,5336,4066,34306,25412,31765,15247
2023-01-10T12:00:00Z,9.4,75.7,3.4,0.0,0,Partly Cloudy,133539,5609,4273,36056,26708,33385,16025
2023-01-10T13:00:00Z,11.4,67.7,3.0,0.0,0,Partly Cloudy,137465,5774,4399,37116,27493,34366,16496
2023-01-10T14:00:00Z,13.6,60.6,3.7,0.0,0,Partly Cloudy,137766,5786,4409,37197,27553,34442,16532
2023-01-10T15:00:00Z,15.3,57.2,2.8,0.0,0,Partly Cloudy,137685,5783,4406,37175,27537,34421,16522
2023-01-10T16:00:00Z,17.4,63.5,2.8,0.0,0,Partly Cloudy,135461,5689,4335,36574,27092,33865,16255
2023-01-10T17:00:00Z,14.1,54.5,4.0,0.0,0,Partly Cloudy,126194,5300,4038,34072,25239,31548,15143
2023-01-10T18:00:00Z,15.7,68.2,3.8,0.0,0,Partly Cloudy,117768,4946,3769,31797,23554,29442,14132
2023-01-10T19:00:00Z,15.9,68.9,4.3,0.0,0,Partly Cloudy,108601,4561,3475,29322,21720,27150,13032
2023-01-10T20:00:00Z,20.8,56.7,1.7,0.0,0,Partly Cloudy,97454,4093,3119,26313,19491,24364,11694
2023-01-10T21:00:00Z,17.7,64.9,3.2,0.0,0,Partly Cloudy,88271,3707,2825,23833,17654,22068,10593
2023-01-10T22:00:00Z,15.3,72.1,3.4,0.0,0,Partly Cloudy,79464,3337,2543,21455,15893,19866,9536
2023-01-10T23:00:00Z,16.8,66.4,4.2,0.0,0,Partly Cloudy,70310,2953,2250,18984,14062,17578,8437
2023-01-11T00:00:00Z,16.0,71.1,3.7,0.0,0,Partly Cloudy,64222,2697,2055,17340,12844,16056,7707
2023-01-11T01:00:00Z,13.4,73.0,2.7,0.0,0,Partly Cloudy,61503,2583,1968,16606,12301,15376,7380
2023-01-11T02:00:00Z,11.9,59.4,3.7,0.0,0,Partly Cloudy,57151,2400,1829,15431,11430,14288,6858
2023-01-11T03:00:00Z,11.7,63.4,3.0,0.0,0,Partly Cloudy,57075,2397,1826,15410,11415,14269,6849
2023-01-11T04:00:00Z,8.3,56.2,1.6,0.0,0,Partly Cloudy,64283,2700,2057,17356,12857,16071,7714
2023-01-11T05:00:00Z,8.9,70.2,2.3,0.0,0,Partly Cloudy,69722,2928,2231,18825,13944,17430,8367
2023-01-11T06:00:00Z,6.8,63.3,5.3,0.0,0,Partly Cloudy,79184,3326,2534,21380,15837,19796,9502
2023-01-11T07:00:00Z,5.9,69.7,3.8,0.0,0,Partly Cloudy,85407,3587,2733,23060,17081,21352,10249
2023-01-11T08:00:00Z,5.6,66.3,2.3,0.0,0,Partly Cloudy,97957,4114,3135,26448,19591,24489,11755
2023-01-11T09:00:00Z,8.9,71.3,2.8,0.0,0,Partly Cloudy,109418,4596,3501,29543,21884,27354,13130
2023-01-11T10:00:00Z,8.9,72.7,3.6,0.0,0,Partly Cloudy,117681,4943,3766,31774,23536,29420,14122
2023-01-11T11:00:00Z,8.8,70.1,4.6,0.0,0,Partly Cloudy,127571,5358,4082,34444,25514,31893,15309
2023-01-11T12:00:00Z,10.6,64.5,5.1,0.0,0,Partly Cloudy,133454,5605,4271,36033,26691,33364,16014
2023-01-11T13:00:00Z,13.6,62.3,5.6,0.0,0,Partly Cloudy,137483,5774,4399,37120,27497,34371,16498
2023-01-11T14:00:00Z,11.0,64.6,3.1,0.0,0,Partly Cloudy,139129,5843,4452,37565,27826,34782,16695
2023-01-11T15:00:00Z,14.3,62.5,3.5,0.0,0,Partly Cloudy,139816,5872,4474,37750,27963,34954,16778
2023-01-11T16:00:00Z,17.6,65.9,3.5,0.0,0,Partly Cloudy,133361,5601,4268,36007,26672,33340,16003
2023-01-11T17:00:00Z,17.2,58.8,3.2,0.0,0,Partly Cloudy,124806,5242,3994,33698,24961,31202,14977
2023-01-11T18:00:00Z,17.8,66.8,2.9,0.0,0,Partly Cloudy,120346,5055,3851,32493,24069,30086,14442
2023-01-11T19:00:00Z,16.0,57.2,3.8,0.0,0,Partly Cloudy,109988,4619,3520,29697,21998,27497,13199
2023-01-11T20:00:00Z,20.5,60.0,4.8,0.0,0,Partly Cloudy,98248,4126,3144,26527,19650,24562,11790
2023-01-11T21:00:00Z,17.5,68.2,4.3,0.0,0,Partly Cloudy,85965,3611,2751,23211,17193,21491,10316
2023-01-11T22:00:00Z,19.4,69.7,2.7,0.0,0,Partly Cloudy,78606,3301,2515,21224,15721,19652,9433
2023-01-11T23:00:00Z,17.0,65.3,2.8,0.0,0,Partly Cloudy,68973,2897,2207,18623,13795,17243,8277
2023-01-12T00:00:00Z,15.0,70.9,4.2,0.0,0,Partly Cloudy,62936,2643,2014,16993,12587,15734,7552
2023-01-12T01:00:00Z,14.7,50.9,4.9,0.0,0,Partly Cloudy,57264,2405,1832,15461,11453,14316,6872
2023-01-12T02:00:00Z,11.5,61.2,1.9,0.0,0,Partly Cloudy,59370,2494,1900,16030,11874,14842,7124
2023-01-12T03:00:00Z,9.8,69.3,3.4,0.0,0,Partly Cloudy,59924,2517,1918,16179,11985,14981,7191
2023-01-12T04:00:00Z,9.1,61.5,4.7,0.0,0,Partly Cloudy,62788,2637,2009,16953,12558,15697,7535
2023-01-12T05:00:00Z,5.4,67.7,5.3,0.0,0,Partly Cloudy,70811,2974,2266,19119,14162,17703,8497
2023-01-12T06:00:00Z,6.3,67.6,3.1,0.0,0,Partly Cloudy,80635,3387,2580,21771,16127,20159,9676
2023-01-12T07:00:00Z,6.8,71.3,4.7,0.0,0,Partly Cloudy,88157,3703,2821,23802,17631,22039,10579
2023-01-12T08:00:00Z,5.6,68.7,3.4,0.0,0,Partly Cloudy,98265,4127,3144,26532,19653,24566,11792
2023-01-12T09:00:00Z,7.3,69.1,4.4,0.0,0,Partly Cloudy,108651,4563,3477,29336,21730,27163,13038
2023-01-12T10:00:00Z,6.9,59.1,4.6,0.0,0,Partly Cloudy,118891,4993,3805,32101,23778,29723,14267
2023-01-12T11:00:00Z,9.3,53.4,6.0,0.0,0,Partly Cloudy,126661,5320,4053,34198,25332,31665,15199
2023-01-12T12:00:00Z,10.7,62.0,4.2,0.0,0,Partly Cloudy,131974,5543,4223,35633,26395,32994,15837
2023-01-12T13:00:00Z,9.5,77.3,3.3,0.0,0,Partly Cloudy,137528,5776,4401,37133,27506,34382,16503
2023-01-12T14:00:00Z,13.3,68.3,3.7,0.0,0,Partly Cloudy,139079,5841,4451,37551,27816,34770,16689
2023-01-12T15:00:00Z,17.2,63.6,3.7,0.0,0,Partly Cloudy,138528,5818,4433,37403,27706,34632,16623
2023-01-12T16:00:00Z,16.7,70.1,4.3,0.0,0,Partly Cloudy,131866,5538,4220,35604,26373,32966,15824
2023-01-12T17:00:00Z,18.7,57.4,3.9,0.0,0,Partly Cloudy,125923,5289,4030,33999,25185,31481,15111
2023-01-12T18:00:00Z,17.1,65.6,3.9,0.0,0,Partly Cloudy,118982,4997,3807,32125,23796,29746,14278
2023-01-12T19:00:00Z,20.2,64.7,3.2,0.0,0,Partly Cloudy,109905,4616,3517,29674,21981,27476,13189
2023-01-12T20:00:00Z,19.8,56.5,4.2,0.0,0,Partly Cloudy,99151,4164,3173,26771,19830,24788,11898
2023-01-12T21:00:00Z,17.4,70.7,3.3,0.0,0,Partly Cloudy,88021,3697,2817,23766,17604,22005,10563
2023-01-12T22:00:00Z,17.0,64.1,2.2,0.0,0,Partly Cloudy,76415,3209,2445,20632,15283,19104,9170
2023-01-12T23:00:00Z,18.7,58.9,2.3,0.0,0,Partly Cloudy,67206,2823,2151,18146,13441,16802,8065
2023-01-13T00:00:00Z,14.1,58.8,5.5,0.0,0,Partly Cloudy,64606,2713,2067,17444,12921,16152,7753
2023-01-13T01:00:00Z,12.6,77.5,4.7,0.0,0,Partly Cloudy,58974,2477,1887,15923,11795,14744,7077
2023-01-13T02:00:00Z,8.3,79.8,1.8,0.0,0,Partly Cloudy,56015,2353,1792,15124,11203,14004,6722
2023-01-13T03:00:00Z,12.0,78.7,5.2,0.0,0,Partly Cloudy,60041,2522,1921,16211,12008,15010,7205
2023-01-13T04:00:00Z,9.9,71.8,4.4,0.0,0,Partly Cloudy,63732,2677,2039,17208,12746,15933,7648
2023-01-13T05:00:00Z,7.9,68.2,2.6,0.0,0,Partly Cloudy,69468,2918,2223,18756,13894,17367,8336
2023-01-13T06:00:00Z,4.3,69.9,2.3,0.0,0,Partly Cloudy,76835,3227,2459,20745,15367,19209,9220
2023-01-13T07:00:00Z,6.5,76.2,4.6,0.0,0,Partly Cloudy,86005,3612,2752,23221,17201,21501,10321
2023-01-13T08:00:00Z,4.6,74.9,2.3,0.0,0,Partly Cloudy,98061,4119,3138,26476,19612,24515,11767
2023-01-13T09:00:00Z,7.1,64.1,3.6,0.0,0,Partly Cloudy,107170,4501,3429,28936,21434,26792,12860
2023-01-13T10:00:00Z,5.9,71.1,1.6,0.0,0,Partly Cloudy,119029,4999,3809,32138,23806,29757,14283
2023-01-13T11:00:00Z,7.8,71.4,3.8,0.0,0,Partly Cloudy,128492,5397,4112,34693,25698,32123,15419
2023-01-13T12:00:00Z,9.2,65.8,3.6,0.0,0,Partly Cloudy,133918,5625,4285,36158,26784,33480,16070
2023-01-13T13:00:00Z,10.6,67.4,2.7,0.0,0,Partly Cloudy,136501,5733,4368,36855,27300,34125,16380
2023-01-13T14:00:00Z,9.9,76.3,2.0,0.0,0,Partly Cloudy,137839,5789,4411,37217,27568,34460,16541
2023-01-13T15:00:00Z,12.5,70.7,3.1,0.0,0,Partly Cloudy,138793,5829,4441,37474,27759,34698,16655
2023-01-13T16:00:00Z,14.0,66.9,2.5,0.0,0,Partly Cloudy,135840,5705,4347,36677,27168,33960,16301
2023-01-13T17:00:00Z,14.5,66.8,4.3,0.0,0,Partly Cloudy,127352,5349,4075,34385,25470,31838,15282
2023-01-13T18:00:00Z,17.0,63.4,3.6,0.0,0,Partly Cloudy,118324,4970,3786,31947,23665,29581,14199
2023-01-13T19:00:00Z,19.3,73.9,2.8,0.0,0,Partly Cloudy,107127,4499,3428,28924,21425,26782,12855
2023-01-13T20:00:00Z,17.9,76.4,2.5,0.0,0,Partly Cloudy,100297,4212,3210,27080,20059,25074,12036
2023-01-13T21:00:00Z,20.3,59.6,4.2,0.0,0,Partly Cloudy,89843,3773,2875,24258,17969,22461,10781
2023-01-13T22:00:00Z,16.7,63.1,2.8,0.0,0,Partly Cloudy,76942,3232,2462,20774,15388,19236,9233
2023-01-13T23:00:00Z,15.3,58.7,3.5,0.0,0,Partly Cloudy,68881,2893,2204,18598,13776,17220,8266
2023-01-14T00:00:00Z,15.4,57.0,3.9,0.0,0,Partly Cloudy,56802,2386,1818,15337,11360,14200,6816
2023-01-14T01:00:00Z,10.6,69.1,5.0,0.0,0,Partly Cloudy,50803,2134,1626,13717,10161,12701,6096
2023-01-14T02:00:00Z,14.6,67.3,2.7,0.0,0,Partly Cloudy,50978,2141,1631,13764,10196,12744,6117
2023-01-14T03:00:00Z,11.3,67.2,4.1,0.0,0,Partly Cloudy,51150,2148,1637,13810,10230,12788,6138
2023-01-14T04:00:00Z,9.3,60.8,3.4,0.0,0,Partly Cloudy,54717,2298,1751,14774,10943,13679,6566
2023-01-14T05:00:00Z,6.7,75.3,4.8,0.0,0,Partly Cloudy,62176,2611,1990,16788,12435,15544,7461
2023-01-14T06:00:00Z,5.2,68.3,5.0,0.0,0,Partly Cloudy,68969,2897,2207,18622,13794,17242,8276
2023-01-14T07:00:00Z,9.7,69.6,3.7,0.0,0,Partly Cloudy,76992,3234,2464,20788,15398,19248,9239
2023-01-14T08:00:00Z,6.3,68.6,4.3,0.0,0,Partly Cloudy,87702,3683,2806,23680,17540,21926,10524
2023-01-14T09:00:00Z,5.1,63.3,1.3,0.0,0,Partly Cloudy,96354,4047,3083,26016,19271,24088,11562
2023-01-14T10:00:00Z,5.2,59.1,4.0,0.0,0,Partly Cloudy,107300,4507,3434,28971,21460,26825,12876
2023-01-14T11:00:00Z,7.8,72.8,3.6,0.0,0,Partly Cloudy,111544,4685,3569,30117,22309,27886,13385
2023-01-14T12:00:00Z,10.4,65.8,3.8,0.0,0,Partly Cloudy,117692,4943,3766,31777,23538,29423,14123
2023-01-14T13:00:00Z,9.5,72.7,3.3,0.0,0,Partly Cloudy,119946,5038,3838,32385,23989,29986,14394
2023-01-14T14:00:00Z,12.9,61.6,3.5,0.0,0,Partly Cloudy,122052,5126,3906,32954,24410,30513,14646
2023-01-14T15:00:00Z,15.2,67.3,3.5,0.0,0,Partly Cloudy,121834,5117,3899,32895,24367,30458,14620
2023-01-14T16:00:00Z,17.1,66.7,3.5,0.0,0,Partly Cloudy,115731,4861,3703,31247,23146,28933,13888
2023-01-14T17:00:00Z,14.7,63.6,2.8,0.0,0,Partly Cloudy,111438,4680,3566,30088,22288,27860,13373
2023-01-14T18:00:00Z,17.3,66.5,3.4,0.0,0,Partly Cloudy,104892,4405,3357,28321,20978,26223,12587
2023-01-14T19:00:00Z,17.9,53.7,2.4,0.0,0,Partly Cloudy,95571,4014,3058,25804,19114,23893,11469
2023-01-14T20:00:00Z,16.2,67.4,5.3,0.0,0,Partly Cloudy,88016,3697,2817,23764,17603,22004,10562
2023-01-14T21:00:00Z,17.5,71.2,3.7,0.0,0,Partly Cloudy,76959,3232,2463,20779,15392,19240,9235
2023-01-14T22:00:00Z,16.3,62.8,3.0,0.0,0,Partly Cloudy,69004,2898,2208,18631,13801,17251,8280
2023-01-14T23:00:00Z,16.5,64.3,4.0,0.0,0,Partly Cloudy,62874,2641,2012,16976,12575,15718,7545
2023-01-15T00:00:00Z,16.5,56.8,1.0,0.0,0,Partly Cloudy,56941,2392,1822,15374,11388,14235,6833
2023-01-15T01:00:00Z,11.6,65.6,2.1,0.0,0,Partly Cloudy,50109,2105,1603,13529,10022,12527,6013
2023-01-15T02:00:00Z,12.9,69.8,2.8,0.0,0,Partly Cloudy,47952,2014,1534,12947,9590,11988,5754
2023-01-15T03:00:00Z,9.7,69.6,1.7,0.0,0,Partly Cloudy,52491,2205,1680,14173,10498,13123,6299
2023-01-15T04:00:00Z,9.1,70.8,3.6,0.0,0,Partly Cloudy,54652,2295,1749,14756,10930,13663,6558
2023-01-15T05:00:00Z,9.6,66.9,3.5,0.0,0,Partly Cloudy,60345,2534,1931,16293,12069,15086,7241
2023-01-15T06:00:00Z,6.2,65.0,3.3,0.0,0,Partly Cloudy,70875,2977,2268,19136,14175,17719,8505
2023-01-15T07:00:00Z,4.2,62.3,5.3,0.0,0,Partly Cloudy,77137,3240,2468,20827,15427,19284,9256
2023-01-15T08:00:00Z,5.1,75.1,2.8,0.0,0,Partly Cloudy,88773,3728,2841,23969,17755,22193,10653
2023-01-15T09:00:00Z,7.3,66.4,6.1,0.0,0,Partly Cloudy,95048,3992,3042,25663,19010,23762,11406
2023-01-15T10:00:00Z,8.0,70.0,5.1,0.0,0,Partly Cloudy,106216,4461,3399,28678,21243,26554,12746
2023-01-15T11:00:00Z,7.9,64.8,4.1,0.0,0,Partly Cloudy,110885,4657,3548,29939,22177,27721,13306
2023-01-15T12:00:00Z,12.1,67.1,3.1,0.0,0,Partly Cloudy,117565,4938,3762,31743,23513,29391,14108
2023-01-15T13:00:00Z,8.5,63.4,4.9,0.0,0,Partly Cloudy,120104,5044,3843,32428,24021,30026,14412
2023-01-15T14:00:00Z,10.5,69.9,4.9,0.0,0,Partly Cloudy,122965,5165,3935,33201,24593,30741,14756
2023-01-15T15:00:00Z,15.1,61.2,1.8,0.0,0,Partly Cloudy,122694,5153,3926,33127,24539,30674,14723
2023-01-15T16:00:00Z,14.6,63.9,5.1,0.0,0,Partly Cloudy,118011,4956,3776,31863,23602,29503,14161
2023-01-15T17:00:00Z,17.0,74.8,2.7,0.0,0,Partly Cloudy,112812,4738,3610,30459,22562,28203,13537
2023-01-15T18:00:00Z,17.4,65.1,5.3,0.0,0,Partly Cloudy,104951,4408,3358,28337,20990,26238,12594
2023-01-15T19:00:00Z,18.7,68.5,3.1,0.0,0,Partly Cloudy,94768,3980,3033,25587,18954,23692,11372
2023-01-15T20:00:00Z,16.5,54.4,6.0,0.0,0,Partly Cloudy,85258,3581,2728,23020,17052,21314,10231
2023-01-15T21:00:00Z,17.5,62.4,3.9,0.0,0,Partly Cloudy,78367,3291,2508,21159,15673,19592,9404
2023-01-15T22:00:00Z,18.6,60.3,3.3,0.0,0,Partly Cloudy,69160,2905,2213,18673,13832,17290,8299
2023-01-15T23:00:00Z,15.9,72.6,4.1,0.0,0,Partly Cloudy,62347,2619,1995,16834,12469,15587,7482
2023-01-16T00:00:00Z,16.1,70.3,3.7,0.0,0,Partly Cloudy,61900,2600,1981,16713,12380,15475,7428
2023-01-16T01:00:00Z,14.3,62.1,2.9,0.0,0,Partly Cloudy,60125,2525,1924,16234,12025,15031,7215
2023-01-16T02:00:00Z,14.0,65.6,3.9,0.0,0,Partly Cloudy,60089,2524,1923,16224,12018,15022,7211
2023-01-16T03:00:00Z,10.9,80.1,4.2,0.0,0,Partly Cloudy,57309,2407,1834,15473,11462,14327,6877
2023-01-16T04:00:00Z,10.2,69.3,5.0,0.0,0,Partly Cloudy,64264,2699,2056,17351,12853,16066,7712
2023-01-16T05:00:00Z,7.7,62.5,3.2,0.0,0,Partly Cloudy,68852,2892,2203,18590,13770,17213,8262
2023-01-16T06:00:00Z,6.0,72.4,5.5,0.0,0,Partly Cloudy,78709,3306,2519,21251,15742,19677,9445
2023-01-16T07:00:00Z,4.5,72.5,4.9,0.0,0,Partly Cloudy,87243,3664,2792,23556,17449,21811,10469
2023-01-16T08:00:00Z,5.9,69.6,2.6,0.0,0,Partly Cloudy,99204,4167,3175,26785,19841,24801,11904
2023-01-16T09:00:00Z,6.1,71.5,2.4,0.0,0,Partly Cloudy,108352,4551,3467,29255,21670,27088,13002
2023-01-16T10:00:00Z,8.0,66.6,5.6,0.0,0,Partly Cloudy,118136,4962,3780,31897,23627,29534,14176
2023-01-16T11:00:00Z,8.2,73.1,1.8,0.0,0,Partly Cloudy,124865,5244,3996,33714,24973,31216,14984
2023-01-16T12:00:00Z,6.8,75.4,2.8,0.0,0,Partly Cloudy,136465,5732,4367,36846,27293,34116,16376
2023-01-16T13:00:00Z,9.7,68.6,5.4,0.0,0,Partly Cloudy,139837,5873,4475,37756,27967,34959,16780
2023-01-16T14:00:00Z,15.2,70.9,4.7,0.0,0,Partly Cloudy,139516,5860,4465,37669,27903,34879,16742
2023-01-16T15:00:00Z,14.8,62.3,2.5,0.0,0,Partly Cloudy,137425,5772,4398,37105,27485,34356,16491
2023-01-16T16:00:00Z,14.8,62.8,4.3,0.0,0,Partly Cloudy,134542,5651,4305,36326,26908,33636,16145
2023-01-16T17:00:00Z,16.5,71.6,2.1,0.0,0,Partly Cloudy,126746,5323,4056,34221,25349,31686,15210
2023-01-16T18:00:00Z,16.2,55.1,3.4,0.0,0,Partly Cloudy,118469,4976,3791,31987,23694,29617,14216
2023-01-16T19:00:00Z,20.2,65.6,2.3,0.0,0,Partly Cloudy,111102,4666,3555,29998,22220,27776,13332
2023-01-16T20:00:00Z,19.9,65.5,3.2,0.0,0,Partly Cloudy,97274,4086,3113,26264,19455,24318,11673
2023-01-16T21:00:00Z,17.3,69.3,5.8,0.0,0,Partly Cloudy,89826,3773,2874,24253,17965,22456,10779
2023-01-16T22:00:00Z,16.6,58.6,3.7,0.0,0,Partly Cloudy,76114,3197,2436,20551,15223,19028,9134
2023-01-16T23:00:00Z,16.8,63.4,2.9,0.0,0,Partly Cloudy,67959,2854,2175,18349,13592,16990,8155
2023-01-17T00:00:00Z,15.9,61.9,2.1,0.0,0,Partly Cloudy,60037,2522,1921,16210,12007,15009,7204
2023-01-17T01:00:00Z,13.6,74.6,5.5,0.0,0,Partly Cloudy,58899,2474,1885,15903,11780,14725,7068
2023-01-17T02:00:00Z,11.2,69.2,2.3,0.0,0,Partly Cloudy,58433,2454,1870,15777,11687,14608,7012
2023-01-17T03:00:00Z,11.7,72.8,3.4,0.0,0,Partly Cloudy,59203,2487,1894,15985,11841,14801,7104
2023-01-17T04:00:00Z,7.8,64.5,3.2,0.0,0,Partly Cloudy,63924,2685,2046,17259,12785,15981,7671
2023-01-17T05:00:00Z,9.3,63.8,5.3,0.0,0,Partly Cloudy,69578,2922,2226,18786,13916,17394,8349
2023-01-17T06:00:00Z,6.9,65.3,1.0,0.0,0,Partly Cloudy,79331,3332,2539,21419,15866,19833,9520
2023-01-17T07:00:00Z,7.4,67.4,3.6,0.0,0,Partly Cloudy,88632,3723,2836,23931,17726,22158,10636
2023-01-17T08:00:00Z,3.8,68.0,4.5,0.0,0,Partly Cloudy,96963,4072,3103,26180,19393,24241,11636
2023-01-17T09:00:00Z,6.8,62.3,4.1,0.0,0,Partly Cloudy,108881,4573,3484,29398,21776,27220,13066
2023-01-17T10:00:00Z,4.5,76.1,2.6,0.0,0,Partly Cloudy,117695,4943,3766,31778,23539,29424,14123
2023-01-17T11:00:00Z,8.2,74.1,2.3,0.0,0,Partly Cloudy,127108,5339,4067,34319,25422,31777,15253
2023-01-17T12:00:00Z,9.8,71.1,3.7,0.0,0,Partly Cloudy,133013,5587,4256,35914,26603,33253,15962
2023-01-17T13:00:00Z,9.3,68.3,2.2,0.0,0,Partly Cloudy,133984,5627,4287,36176,26797,33496,16078
2023-01-17T14:00:00Z,12.8,70.6,1.0,0.0,0,Partly Cloudy,137654,5781,4405,37167,27531,34414,16518
2023-01-17T15:00:00Z,14.6,75.5,3.5,0.0,0,Partly Cloudy,136616,5738,4372,36886,27323,34154,16394
2023-01-17T16:00:00Z,14.9,71.9,2.7,0.0,0,Partly Cloudy,132495,5565,4240,35774,26499,33124,15899
2023-01-17T17:00:00Z,15.6,59.9,3.6,0.0,0,Partly Cloudy,128983,5417,4127,34825,25797,32246,15478
2023-01-17T18:00:00Z,17.8,62.3,3.1,0.0,0,Partly Cloudy,116791,4905,3737,31534,23358,29198,14015
2023-01-17T19:00:00Z,19.3,62.5,3.3,0.0,0,Partly Cloudy,112756,4736,3608,30444,22551,28189,13531
2023-01-17T20:00:00Z,18.6,59.4,3.0,0.0,0,Partly Cloudy,99847,4194,3195,26959,19969,24962,11982
2023-01-17T21:00:00Z,18.1,56.3,4.6,0.0,0,Partly Cloudy,87211,3663,2791,23547,17442,21803,10465
2023-01-17T22:00:00Z,20.1,67.9,3.0,0.0,0,Partly Cloudy,79807,3352,2554,21548,15961,19952,9577
2023-01-17T23:00:00Z,16.5,68.5,4.1,0.0,0,Partly Cloudy,68888,2893,2204,18600,13778,17222,8267
2023-01-18T00:00:00Z,14.2,70.5,3.1,0.0,0,Partly Cloudy,63030,2647,2017,17018,12606,15758,7564
2023-01-18T01:00:00Z,12.3,68.5,6.0,0.0,0,Partly Cloudy,58196,2444,1862,15713,11639,14549,6984
2023-01-18T02:00:00Z,12.2,73.5,3.4,0.0,0,Partly Cloudy,58643,2463,1877,15834,11729,14661,7037
2023-01-18T03:00:00Z,9.0,70.1,3.3,0.0,0,Partly Cloudy,60660,2548,1941,16378,12132,15165,7279
2023-01-18T04:00:00Z,10.9,80.0,4.2,0.0,0,Partly Cloudy,63905,2684,2045,17254,12781,15976,7669
2023-01-18T05:00:00Z,8.2,66.6,3.9,0.0,0,Partly Cloudy,69583,2922,2227,18787,13917,17396,8350
2023-01-18T06:00:00Z,7.2,75.5,2.3,0.0,0,Partly Cloudy,79676,3346,2550,21513,15935,19919,9561
2023-01-18T07:00:00Z,8.3,67.8,1.0,0.0,0,Partly Cloudy,87327,3668,2794,23578,17465,21832,10479
2023-01-18T08:00:00Z,8.1,68.3,2.3,0.0,0,Partly Cloudy,97911,4112,3133,26436,19582,24478,11749
2023-01-18T09:00:00Z,7.6,71.4,3.2,0.0,0,Partly Cloudy,108537,4559,3473,29305,21707,27134,13024
2023-01-18T10:00:00Z,6.4,64.7,5.4,0.0,0,Partly Cloudy,118339,4970,3787,31952,23668,29585,14201
2023-01-18T11:00:00Z,9.7,75.3,4.7,0.0,0,Partly Cloudy,126578,5316,4050,34176,25316,31644,15189
2023-01-18T12:00:00Z,9.8,67.5,2.4,0.0,0,Partly Cloudy,133908,5624,4285,36155,26782,33477,16069
2023-01-18T13:00:00Z,8.8,74.0,2.9,0.0,0,Partly Cloudy,137798,5788,4410,37205,27560,34450,16536
2023-01-18T14:00:00Z,12.6,64.9,4.2,0.0,0,Partly Cloudy,138364,5811,4428,37358,27673,34591,16604
2023-01-18T15:00:00Z,15.0,58.3,3.7,0.0,0,Partly Cloudy,139884,5875,4476,37769,27977,34971,16786
2023-01-18T16:00:00Z,13.7,62.3,4.1,0.0,0,Partly Cloudy,133735,5617,4280,36108,26747,33434,16048
2023-01-18T17:00:00Z,16.9,66.5,4.3,0.0,0,Partly Cloudy,128428,5394,4110,34676,25686,32107,15411
2023-01-18T18:00:00Z,18.0,62.3,4.3,0.0,0,Partly Cloudy,121005,5082,3872,32671,24201,30251,14521
2023-01-18T19:00:00Z,17.8,58.7,4.8,0.0,0,Partly Cloudy,108833,4571,3483,29385,21767,27208,13060
2023-01-18T20:00:00Z,14.9,69.3,2.9,0.0,0,Partly Cloudy,98408,4133,3149,26570,19682,24602,11809
2023-01-18T21:00:00Z,18.5,64.2,4.4,0.0,0,Partly Cloudy,87534,3676,2801,23634,17507,21884,10504
2023-01-18T22:00:00Z,18.1,62.2,4.4,0.0,0,Partly Cloudy,79047,3320,2530,21343,15809,19762,9486
2023-01-18T23:00:00Z,15.0,70.4,2.9,0.0,0,Partly Cloudy,70907,2978,2269,19145,14181,17727,8509
2023-01-19T00:00:00Z,15.8,73.8,3.2,0.0,0,Partly Cloudy,63130,2651,2020,17045,12626,15782,7576
2023-01-19T01:00:00Z,13.7,64.1,4.5,0.0,0,Partly Cloudy,57570,2418,1842,15544,11514,14392,6908
2023-01-19T02:00:00Z,10.6,61.9,4.6,0.0,0,Partly Cloudy,60184,2528,1926,16250,12037,15046,7222
2023-01-19T03:00:00Z,10.5,66.4,3.6,0.0,0,Partly Cloudy,60904,2558,1949,16444,12181,15226,7308
2023-01-19T04:00:00Z,7.8,69.8,4.7,0.0,0,Partly Cloudy,64151,2694,2053,17321,12830,16038,7698
2023-01-19T05:00:00Z,8.2,73.4,1.0,0.0,0,Partly Cloudy,70789,2973,2265,19113,14158,17697,8495
2023-01-19T06:00:00Z,6.0,60.3,4.1,0.0,0,Partly Cloudy,79999,3360,2560,21600,16000,20000,9600
2023-01-19T07:00:00Z,6.2,74.2,5.4,0.0,0,Partly Cloudy,89682,3767,2870,24214,17936,22420,10762
